GGD, 143
ruzie, 143
twintig, 143
Europees, 143
CBS, 142
Tokio, 142
komst, 142
zaken, 142
stapt, 142
winnen, 142
gedrag, 142
Ondanks, 142
vond, 141
vierde, 141
sluiten, 141
uitspraak, 141
tientallen, 141
vaccinatie, 141
want, 140
mist, 140
slag, 140
gratis, 140
honderden, 140
ondernemer, 140
vrijdagavond, 140
Boer, 139
forse, 139
foto’s, 139
iemand, 139
euro’s, 139
bekende, 139
Manchester, 216
financieel, 139
City, 155
juni, 194
verkocht, 138
gebracht, 138
patiënten, 138
heen, 137
graag, 153
Madrid, 137
echter, 137
pakken, 137
vandaag, 137
Djokovic, 137
Eindhoven, 137
horen, 136
spelen, 136
verlies, 136
Philips, 136
Limburg, 136
partner, 136
slechts, 136
overlijden, 136
ceo, 135
team, 135
vrij, 135
bezig, 151
redden, 135
agenten, 135
pensioen, 189
best, 134
kijkt, 134
Philip, 134
Corona, 134
school, 149
aanslag, 134
rubriek, 134
Analyse, 167
Centraal, 134
Songfestival, 152
test, 133
huwelijk, 133
politieke, 133
jarenlang, 133
vlak, 132
omzet, 132
raakte, 147
zoeken, 132
gevaar, 132
Vitesse, 132
ongeveer, 132
Beleggers, 132
aflevering, 132
stuk, 131
Sinds, 131
rijdt, 146
sterk, 146
kwamen, 131
ontslag, 131
coronavaccin, 131
dode, 130
leek, 130
race, 130
gezien, 130
Tijdens, 130
coronagevallen, 130
Aan, 129
kop, 129
boos, 129
mooie, 129
schip, 129
Mensen, 129
koning, 129
actrice, 129
Janssen, 129
gehaald, 129
onderuit, 129
ga, 144
val, 145
Live, 128
Tour, 181
duel, 128
leidt, 128
leden, 128
Messi, 128
groene, 128
vrezen, 145
seksueel, 128
gesloten, 128
pakt, 144
Kleine, 142
manier, 127
sneller, 127
Daarmee, 127
Hoekstra, 127
definitief, 127
seks, 126
Albert, 126
overleed, 126
gemiddeld, 126
kilo, 125
alweer, 125
Engeland, 125
woensdagavond, 125
nam, 124
titel, 138
klant, 139
rijden, 124
daarom, 124
Opnieuw, 124
waarmee, 124
gewonnen, 124
coronapandemie, 124
Air, 139
speelt, 123
Japanse, 123
publiek, 123
Turkije, 123
waardoor, 123
bondscoach, 137
verwachting, 123
gevaccineerd, 123
RTL, 122
kunt, 137
ploeg, 122
hoeft, 136
advies, 122
lokale, 122
bereikt, 122
aandacht, 122
waard, 121
eisen, 121
Bosch, 121
brengt, 121
ruimte, 121
niemand, 121
Advocaat, 121
gevangenis, 121
zondagavond, 121
feest, 120
dacht, 120
vroeg, 151
levert, 135
vermogen, 120
omgekomen, 134
internationale, 120
groen, 119
halve, 133
proces, 119
Haagse, 119
elftal, 119
podcast, 119
carrière, 119
probleem, 148
ontslagen, 148
oprichter, 119
Australian, 119
idee, 118
last, 118
Hans, 118
Video, 118
gevolg, 118
ervoor, 118
spreken, 118
namelijk, 132
verloren, 118
Wij, 131
Unie, 117
recht, 117
helpt, 117
Groot, 117
schiet, 146
Londen, 117
brengen, 117
verlaten, 131
ministerie, 117
steekpartij, 131
schietpartij, 165
versoepelingen, 117
Dan, 129
dak, 116
Want, 116
pijn, 146
Covid, 116
rellen, 116
zwarte, 116
geboren, 116
Johnson, 130
centrale, 116
Rabobank, 116
populaire, 116
organisatie, 116
quarantaine, 116
Belastingdienst, 116
Of, 115
Tom, 128
klap, 133
Hier, 115
Vooral, 115
waarop, 115
sneeuw, 115
Máxima, 115
betaald, 115
Kuipers, 115
Britney, 115
vliegtuig, 144
binnenkort, 115
presentator, 115
donderdagavond, 115
zee, 114
KPN, 114
gaf, 127
boek, 114
duur, 127
